0,5,8,6,1,5,1,7,8,1,0.9450000000000001
9,3,7,8,2,7,5,10,4,6,0.9991
8,10,5,10,2,9,3,5,5,8,0.9762
1,7,1,1,5,2,4,3,9,1,0.5626
4,3,3,8,10,8,4,9,2,4,0.7691
3,4,6,9,6,1,6,4,10,3,0.8693
6,6,9,5,8,1,9,9,4,2,0.8313
2,5,1,4,7,3,2,2,1,4,0.7764
9,8,3,7,5,5,6,6,9,7,0.9937
8,9,6,3,7,6,5,0,5,6,0.9759
7,4,4,7,3,7,7,2,6,5,0.9867
1,1,4,3,4,6,8,1,3,7,0.9829
5,7,5,1,0,9,1,1,3,9,0.9998
10,6,8,4,9,0,7,8,2,2,0.8756
2,1,2,5,1,2,3,8,7,8,0.9984999999999999
6,2,0,2,9,8,10,3,1,9,0.9344
4,8,10,9,8,4,8,6,7,10,0.9962
5,9,7,0,6,10,2,4,6,5,0.9687
7,0,9,2,4,3,9,7,0,0,0.8736999999999999
3,2,2,6,3,4,0,5,8,3,0.9894
0,7,0,0,7,1,7,3,8,0,0.49049999999999994
0,9,0,3,7,0,9,0,4,0,0.5056
0,8,0,0,8,5,1,10,10,0,0.485
0,7,0,10,10,10,10,0,3,0,0.6378
0,9,0,0,6,10,4,10,10,0,0.4757
3,9,0,0,6,0,0,10,10,0,0.4585
4,9,0,0,7,10,10,0,10,0,0.8349
0,10,0,0,5,0,7,9,10,0,0.44920000000000004
0,10,0,0,6,0,3,10,4,0,0.4465
1,9,0,0,6,0,3,10,0,0,0.4538000000000001
1,10,0,5,7,0,0,7,10,0,0.5387
1,10,0,0,9,0,0,2,10,0,0.46799999999999997
0,10,0,0,10,10,0,10,10,0,0.5054
1,10,0,0,6,0,10,10,10,0,0.44530000000000003
0,10,9,0,7,0,0,10,10,0,0.8683000000000001
0,10,0,0,4,5,0,10,0,0,0.4414
0,10,0,0,0,8,0,10,10,0,0.46199999999999997
10,10,0,2,10,0,10,10,0,0,0.504
0,10,0,0,0,1,10,10,0,0,0.4317
0,10,0,0,0,0,0,3,0,0,0.3682000000000001
0,10,0,0,0,0,7,1,10,0,0.5406
0,10,0,10,0,10,10,10,0,0,0.677
0,10,0,0,0,0,0,5,0,0,0.37240000000000006
10,10,0,10,10,0,0,0,0,0,0.7271
10,10,0,0,0,10,10,10,0,4,0.9315
6,10,0,1,4,0,0,3,0,0,0.491
0,10,0,3,10,0,10,6,0,0,0.5344
0,10,10,10,10,0,10,0,0,0,0.8925
